r,z,u_r,u_z,u_swirl,p,T
0.185222301,0.040914044,0.00506405403,-0.00123062344,-0.0316824139,-3.72736251,1721.26815
0.18524468,0.147429312,-0.000295611633,-3.95633265e-05,0.0961424025,-1.9312337,1691.14799
0.185303989,0.146886817,-0.000376900796,-5.62571536e-05,0.094484862,-1.86523377,1691.89798
0.185367563,0.146305314,-0.000469823493,-7.68361003e-05,0.0927442908,-1.79717581,1692.69394
0.185435707,0.145681998,-0.000575346841,-0.000101720073,0.0909181365,-1.72720489,1693.53816
0.185480504,0.0378358195,0.00549033924,-0.00110434475,-0.0336828227,-3.77521292,1720.63424
0.185508752,0.145013864,-0.000694417968,-0.000131345542,0.0890038746,-1.65550704,1694.43299
0.185587049,0.144297686,-0.000827937555,-0.000166162082,0.0869990143,-1.58232029,1695.38077
0.185628711,0.0943947116,-0.00441761406,-0.00251015347,0.00749108703,-1.77332369,1727.51698
0.185670976,0.143530013,-0.00097672765,-0.000206625266,0.0849011052,-1.50794124,1696.3838
0.185721387,0.0349640862,0.00582333241,-0.00098660018,-0.0355484666,-3.81315616,1720.12418
0.185760938,0.14270714,-0.00114149278,-0.00025318795,0.0827077461,-1.43273412,1697.4443
0.185857368,0.141825099,-0.00132277418,-0.000306288841,0.0804165973,-1.35714006,1698.56435
0.185946111,0.0322849924,0.00606823359,-0.000877417466,-0.0372924294,-3.8435866,1719.74814
0.185960732,0.140879634,-0.00152089674,-0.000366338204,0.078025396,-1.2816869,1699.74575
0.186069646,0.0900387783,-0.00388978885,-0.00249266359,0.00304533962,-1.96927024,1727.86829
0.186071528,0.139866187,-0.00173590857,-0.000433700291,0.0755319763,-1.20699938,1700.98995
0.18615576,0.0297856156,0.00623128322,-0.000776879805,-0.0389253228,-3.86839226,1719.508
0.186190292,0.138779867,-0.0019675137,-0.000508672176,0.0729342958,-1.13380908,1702.29786
0.186317595,0.137615437,-0.0022149977,-0.000591459566,0.0702304669,-1.0629627,1703.66965
0.186351346,0.0274539002,0.00631930075,-0.00068475482,-0.0404559052,-3.88941898,1719.39873
0.186454051,0.136367278,-0.00247714661,-0.000682147541,0.0674187973,-0.995429868,1705.10455
0.186533811,0.0252785992,0.00633948284,-0.000601222391,-0.0418915518,-3.90849504,1719.41018
0.186542286,0.0853696328,-0.00321735826,-0.00244107585,-0.0014201439,-2.18132423,1727.99482
0.18660032,0.13502937,-0.00275216436,-0.000780675659,0.0644978378,-0.932302386,1706.6005
0.186704037,0.0232492201,0.00629927769,-0.000525431633,-0.0432386064,-3.92663796,1719.52882
